Term,CRN,CourseTitle,Subject,CourseNumber,Section,SUBJ_NMBR,SUBJ_NMBR_SECT,Xlst_Group_Identifier,Course_Campus,Course_Campus_Name,Max_Enrl,Enrl_Actual,Seats_Avail,Reserved_Seating_Ind,Wait_List_Count_for_Section,RegStatusCode,RegStatusDesc,College_of_the_Course,StudentLevel,College_of_the_Student,Major,Student_Campus,TotalSemesterHours,TotalOnlineHours,Course_Location,Part_of_term_code,Schedule_type_code,Schedule_type_desc
202510,11087,URBAN LAND ECONOMICS,REES,405,10,REES-405,REES-405-10,ZP,1,CHICAGO CAMPUS,25,8,17,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Administration,CHICAGO CAMPUS,6,45,2: Schaumburg Course,1,A,Lecture
202510,11475,THE ART OF PERSUASION,WRTG,160,1,WRTG-160,WRTG-160-01,XL,1,CHICAGO CAMPUS,30,14,16,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,6,1,2: Schaumburg Course,1,A,Lecture
202510,14395,PSYC OF VIOLENCE,PSYC,333,1,PSYC-333,PSYC-333-01,,1,CHICAGO CAMPUS,40,22,18,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,6,1,2: Schaumburg Course,1,A,Lecture
202510,11059,OPERATIONS MANAGEMENT,MGMT,300,98,MGMT-300,MGMT-300-98,,8,ONLINE,35,30,5,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,15,34,3: Online Course,1,D,Online
202510,11165,PRINCIPLES OF ADVERTISING,MKTG,331,24,MKTG-331,MKTG-331-24,YH,2,SCHAUMBURG CAMPUS,35,17,18,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,15,34,1: Chicago Course,1,A,Lecture
202510,11166,MARKETING RESEARCH,MKTG,340,1,MKTG-340,MKTG-340-01,XK,1,CHICAGO CAMPUS,35,33,2,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,15,34,2: Schaumburg Course,1,A,Lecture
202510,11168,INT'L MKTG STRATEGIES,MKTG,362,98,MKTG-362,MKTG-362-98,,8,ONLINE,36,34,2,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,15,34,3: Online Course,1,D,Online
202510,13406,MANAGEMENT INFORMATION SYSTEMS,INFS,330,98,INFS-330,INFS-330-98,,8,ONLINE,30,29,1,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,15,34,3: Online Course,1,D,Online
202510,10574,VIOLIN (LOWER DIV),VLN,211,1,VLN-211,VLN-211-01,,1,CHICAGO CAMPUS,99,13,86,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,S,Studio
202510,10655,ORCHESTRA,ENS,202,1,ENS-202,ENS-202-01,H6,1,CHICAGO CAMPUS,99,75,24,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,EN,Ensemble
202510,10719,STRING PERFORMANCE CLASS,PERF,380,1,PERF-380,PERF-380-01,EU,1,CHICAGO CAMPUS,99,0,99,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,10738,JURY (LOWER DIV),PERF,261,1,PERF-261,PERF-261-01,,1,CHICAGO CAMPUS,999,42,957,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,P,Performance
202510,12248,PRO PERFORM ARTIST IN SOCIETY,ARTL,101,1,ARTL-101,ARTL-101-01,,1,CHICAGO CAMPUS,30,29,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,13690,COMPI: CRITICAL READ & WRITING,ENG,101,04B,ENG-101,ENG-101-04B,,1,CHICAGO CAMPUS,24,11,13,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,14637,MUSICIANSHIP I: PIANO SKILLS,MUSC,123,1,MUSC-123,MUSC-123-01,,1,CHICAGO CAMPUS,16,15,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,14643,INTRO TO PERFORMING ART TECH,PAID,101,2,PAID-101,PAID-101-02,,1,CHICAGO CAMPUS,20,7,13,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,3A,A,Lecture
202510,14697,"MUSICIANSHIP I, WRITTEN/AURAL",MUSC,121,2,MUSC-121,MUSC-121-02,EC,1,CHICAGO CAMPUS,25,28,-3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,10574,VIOLIN (LOWER DIV),VLN,211,1,VLN-211,VLN-211-01,,1,CHICAGO CAMPUS,99,13,86,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,S,Studio
202510,10655,ORCHESTRA,ENS,202,1,ENS-202,ENS-202-01,H6,1,CHICAGO CAMPUS,99,75,24,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,EN,Ensemble
202510,10719,STRING PERFORMANCE CLASS,PERF,380,1,PERF-380,PERF-380-01,EU,1,CHICAGO CAMPUS,99,0,99,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,10738,JURY (LOWER DIV),PERF,261,1,PERF-261,PERF-261-01,,1,CHICAGO CAMPUS,999,42,957,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,P,Performance
202510,12248,PRO PERFORM ARTIST IN SOCIETY,ARTL,101,1,ARTL-101,ARTL-101-01,,1,CHICAGO CAMPUS,30,29,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,13690,COMPI: CRITICAL READ & WRITING,ENG,101,04B,ENG-101,ENG-101-04B,,1,CHICAGO CAMPUS,24,11,13,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,14637,MUSICIANSHIP I: PIANO SKILLS,MUSC,123,1,MUSC-123,MUSC-123-01,,1,CHICAGO CAMPUS,16,15,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,14643,INTRO TO PERFORMING ART TECH,PAID,101,2,PAID-101,PAID-101-02,,1,CHICAGO CAMPUS,20,7,13,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,3A,A,Lecture
202510,14697,"MUSICIANSHIP I, WRITTEN/AURAL",MUSC,121,2,MUSC-121,MUSC-121-02,EC,1,CHICAGO CAMPUS,25,28,-3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,,2: Schaumburg Course,1,A,Lecture
202510,11207,GENERAL CHEMISTRY I-LECT,CHEM,201,01A,CHEM-201,CHEM-201-01A,,1,CHICAGO CAMPUS,48,43,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,3,2: Schaumburg Course,1,A,Lecture
202510,13084,FIRST YEAR SUCCESS COURSE,FYS,101,01D,FYS-101,FYS-101-01D,,1,CHICAGO CAMPUS,25,17,8,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,3,2: Schaumburg Course,1,A,Lecture
202510,13378,COMPI: CRITICAL READ & WRITING,ENG,101,07B,ENG-101,ENG-101-07B,,1,CHICAGO CAMPUS,24,19,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,3,2: Schaumburg Course,1,A,Lecture
202510,14326,GENERAL CHEMISTRY I-DISC & LAB,CHEM,201,01E,CHEM-201,CHEM-201-01E,,1,CHICAGO CAMPUS,24,21,3,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,3,2: Schaumburg Course,1,B,Lab
202510,14694,COLLEGE ALGEBRA,MATH,121,5,MATH-121,MATH-121-05,,1,CHICAGO CAMPUS,30,25,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,3,2: Schaumburg Course,1,A,Lecture
202510,14209,NETWORK SCIENCE,CST,410,1,CST-410,CST-410-01,XU,1,CHICAGO CAMPUS,50,50,0,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,12,2: Schaumburg Course,1,A,Lecture
202510,14295,DATA MINING,CST,421,3,CST-421,CST-421-03,,1,CHICAGO CAMPUS,30,22,8,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,12,2: Schaumburg Course,1,A,Lecture
202510,14728,THESIS/PROJECT RESEARCH,CST,485,80,CST-485,CST-485-80,,1,CHICAGO CAMPUS,2,2,0,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,12,2: Schaumburg Course,I,O,Thesis/Dissertation
202510,11214,RESEARCH METHODS,PSYC,285,98,PSYC-285,PSYC-285-98,,8,ONLINE,30,26,4,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,13,28,3: Online Course,1,D,Online
202510,11358,PHYS I: MECHANICS & HEAT-LECT,PHYS,201,24A,PHYS-201,PHYS-201-24A,,2,SCHAUMBURG CAMPUS,24,5,19,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,13,28,1: Chicago Course,1,A,Lecture
202510,11359,PHYS I: MECHANICS & HEAT-LAB,PHYS,201,24B,PHYS-201,PHYS-201-24B,,2,SCHAUMBURG CAMPUS,24,5,19,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,13,28,1: Chicago Course,1,B,Lab
202510,11816,PSYC STUDY OF RACISM,AFS,211,98,AFS-211,AFS-211-98,FD,8,ONLINE,30,29,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,13,28,3: Online Course,1,D,Online
202510,14419,NATURE AND BLACK LIBERATION,SUST,260,98,SUST-260,SUST-260-98,BQ,8,ONLINE,25,23,2,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,13,28,3: Online Course,1,D,Online
202510,12471,INTRAPROFESSIONAL TEAMS,HSAD,360,98,HSAD-360,HSAD-360-98,,8,ONLINE,25,25,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Interdisciplinary Studies,ONLINE,12,18,3: Online Course,1,D,Online
202510,14228,HEALTH POLICY,HSAD,352,98A,HSAD-352,HSAD-352-98A,A9,8,ONLINE,25,21,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Interdisciplinary Studies,ONLINE,12,18,4: All Other Courses,3A,A,Lecture
